Description,Specification,Ratings,Price,Original_price,Discount,Reviews
"Lenovo IdeaPad Slim 5i Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) 82XF003CIN Thin and Light Laptop  (16 inch, Silver, With MS Office)","[['Sales Package', 'Laptop, User manual, Adapter'], ['Model Number', '82XF003CIN'], ['Part Number', '82XF003CIN'], ['Model Name', 'IdeaPad Slim 5i'], ['Series', 'IdeaPad Slim 5i'], ['Color', 'Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Everyday Use, Entertainment'], ['Battery Backup', 'Upto 8 hours'], ['MS Office Provided', 'Yes']]","['4.2', '4.1']","['₹69,990']","['₹95,000']",['26% off'],"['(1,791)', '(4,522)']"
"HP 15s Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3517TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.75 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15s-du3517TU'], ['Part Number', '637X2PA#ACJ'], ['Model Name', '15s-du3517TU'], ['Series', '15s'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Up to 12 hours'], ['Battery Cell', '3 cell'], ['MS Office Provided', 'Yes']]","['4.3', '4.3', '3.9', '4.4']","['₹49,749']","['₹75,000']",['33% off'],"['1,016 Ratings & 87 Reviews', '(1,016)', '(2,662)', '(8,553)']"
"HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) 15-fa0070TX Gaming Laptop  (15.6 Inch, Silver, 2.37 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15-fa0070TX'], ['Part Number', '6Z2P5PA#ACJ'], ['Model Name', '15-fa0070TX'], ['Series', 'Victus'], ['Color', 'Silver'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.2', '4.2', '3.8', '4.2']","['₹57,990']","['₹86,663']",['33% off'],"['1,651 Ratings & 125 Reviews', '(1,651)', '(81)', '(8,869)']"
"MSI Titan GT77 Intel Core i9 13th Gen 13980HX - (64 GB/2 TB SSD/Windows 11 Home/12 GB Graphics/NVIDIA GeForce RTX 4080/144 Hz) Titan GT77HX 13VH-093IN Gaming Laptop  (17.3 Inch, Core Black, 3.3 Kg)","[['Sales Package', 'Laptop, Power adapter, Laptop Bag, MSI Dual Drive 128GB, MSI Lucky Figure Keychain, MSI Gaming Mouse M99'], ['Model Number', 'Titan GT77HX 13VH-093IN'], ['Part Number', '9S7-17Q211-093'], ['Model Name', 'Titan GT77HX 13VH-093IN'], ['Series', 'Titan GT77'], ['Color', 'Core Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming, Processing & Multitasking'], ['Power Supply', '330W adapter'], ['Battery Cell', '4 cell'], ['MS Office Provided', 'No']]",[],"['₹3,89,990']","['₹5,48,990']",['28% off'],[]
"APPLE 2023 MacBook Pro Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MTL73HN/A  (14 Inch, Space Grey, 1.55 Kg)","[['Sales Package', 'MacBook Pro, 70W USB-C Power Adapter, USB-C to MagSafe 3 Cable (2 m)'], ['Model Number', 'MTL73HN/A'], ['Part Number', 'MTL73HN/A'], ['Model Name', 'MacBook Pro'], ['Series', '2023 MacBook Pro'], ['Color', 'Space Grey'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 22 Hours'], ['MS Office Provided', 'No']]","['4.6', '4.3']","['₹1,69,900']",[],[],"['(2,975)', '(384)']"
"Lenovo IdeaPad 3 Intel Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) IdeaPad 3 15ITL6 Ub Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.65 kg, With MS Office)",[],"['4.3', '4.3', '4', '4.4']","['₹33,580']","['₹61,590']",['45% off'],"['856 Ratings & 99 Reviews', '(856)', '(3,956)', '(3,867)']"
"ASUS Vivobook Pro 15 Creator AMD Ryzen 5 Hexa Core 5th Gen 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) M6500QF-HN541WS Laptop  (15.6 inch, Quiet Blue, 1.80 kg)","[['Sales Package', 'Laptop, Adapter, User Manual'], ['Model Number', 'M6500QF-HN541WS'], ['Part Number', '90NB1241-M00070'], ['Model Name', 'Vivobook'], ['Series', 'Vivobook Pro 15 Creator'], ['Color', 'Quiet Blue'], ['Type', 'Laptop'], ['Suitable For', 'Processing & Multitasking, Performance'], ['Battery Backup', 'Up To 4 Hours'], ['Battery Cell', '3'], ['MS Office Provided', 'No']]","['3.8', '4']","['₹60,990']","['₹80,999']",['24% off'],"['(81)', '(27)']"
"ASUS Vivobook Ultra K15 Intel Core i3 11th Gen i3-1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X1500EA-EJ3379WS Laptop  (15.6 inch, Transparent Silver, 1.8 kg, With MS Office)","[['Sales Package', 'Laptop,Adaptor & Manual'], ['Model Number', 'X1500EA-EJ3379WS'], ['Part Number', '90NB0SG2-M00BN0'], ['Model Name', 'Vivobook'], ['Series', 'Vivobook Ultra K15'], ['Color', 'Transparent Silver'], ['Type', 'Laptop'], ['Suitable For', 'Travel & Business, Processing & Multitasking, Everyday Use, Entertainment'], ['Battery Backup', 'Upto 6 Hrs.'], ['MS Office Provided', 'Yes']]","['4.2', '4.2', '4.4', '4.3']","['₹39,990']","['₹62,990']",['36% off'],"['30 Ratings & 1 Reviews', '(30)', '(197)', '(633)']"
"ASUS Vivobook Pro 16 OLED (2023) For Creator, Intel H-Series Intel Core i9 13th Gen 13900H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050/120 Hz/65 TGP) K6602VU-LZ951WS Gaming Laptop  (16 Inch, Quiet Blue, 1.90 Kg, With MS Office)",[],"['4.4', '4.4', '4.3', '4.5']","['₹1,49,990']","['₹1,94,990']",['23% off'],"['27 Ratings & 8 Reviews', '(27)', '(633)', '(5,694)']"
"Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) 15IRH8 Gaming Laptop  (15.6 inch, Storm Grey, 2.4 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15IRH8'], ['Part Number', '82XV00F7IN'], ['Model Name', '15IRH8'], ['Series', 'LOQ'], ['Color', 'Storm Grey'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Backup', 'Up to 6 hrs'], ['MS Office Provided', 'Yes']]","['4.6', '4.6', '4.5', '4.5']","['₹90,990']","['₹1,31,190']",['30% off'],"['34 Ratings & 8 Reviews', '(34)', '(1,545)', '(4,596)']"
"ASUS Intel Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 4GB NVIDIA GeForce RTX 3050 Ti) FX506HE-HN385WS Gaming Laptop  (15.6 inch, Black, With MS Office)","[['Sales Package', '?Laptop, Adaptor, User Manual'], ['Model Number', 'FX506HE-HN385WS'], ['Part Number', '90NR0704-M00JE0'], ['Model Name', 'TUF Gaming F15'], ['Color', 'Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Backup', '3 Hours'], ['MS Office Provided', 'Yes']]","['4.5', '4.5', '4.4', '3.8']","['₹74,990']","['₹1,04,990']",['28% off'],"['8 Ratings & 0 Reviews', '(8)', '(28)', '(81)']"
"HP Intel Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14s - dy5005TU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 Kg kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, Quick Start Guide, Warranty Document'], ['Model Number', '14s - dy5005TU'], ['Part Number', '6P126PA#ACJ'], ['Model Name', '14s - dy5005TU'], ['Series', 'Intel'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]",['4.1'],"['₹57,990']","['₹72,331']",['19% off'],"['2,860 Ratings & 207 Reviews']"
"MSI Katana 15 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) Katana 15 B12UDXK-1004IN Gaming Laptop  (15.6 Inch, Black, 2.25 Kg)","[['Sales Package', 'Laptop, Battery, Power Adapter, User Guide'], ['Model Number', 'Katana 15 B12UDXK-1004IN'], ['Part Number', '9S7-158571-1004'], ['Model Name', 'Katana 15 B12UDXK-1004IN'], ['Series', 'Katana 15'], ['Color', 'Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'No']]","['4.3', '4.3', '4.4', '4']","['₹85,990']","['₹1,06,990']",['19% off'],"['3 Ratings & 0 Reviews', '(3)', '(31,570)', '(325)']"
"GIGABYTE G Series Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) G5 MF-F2IN313SH Gaming Laptop  (15.6 Inch, Black, 2.08 Kg)",[],"['4.6', '3.8']","['₹71,990']","['₹1,36,100']",['47% off'],"['(25)', '(137)']"
"HP Pavilion Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 14-dv2053TU Thin and Light Laptop  (14 Inch, Natural Silver, 1.41 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '14-dv2053TU'], ['Part Number', '6K9C6PA#ACJ'], ['Model Name', '14-dv2053TU'], ['Series', 'Pavilion'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Entertainment, Everyday Use, Performance, Travel & Business'], ['Battery Cell', '3 cell'], ['MS Office Provided', 'Yes']]","['4.2', '4.2', '4', '3.9']","['₹60,990']","['₹72,537']",['15% off'],"['631 Ratings & 59 Reviews', '(631)', '(73)', '(2,662)']"
"ASUS Vivobook K15 OLED AMD Ryzen 5 Hexa Core AMD R5-5500U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L512WS Thin and Light Laptop  (15.6 Inch, Indie Black, 1.80 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'KM513UA-L512WS'], ['Part Number', '90NB0TP1-M07540'], ['Model Name', 'KM513UA-L512WS'], ['Series', 'Vivobook K15 OLED'], ['Color', 'Indie Black'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Power Supply', '65W AC Adapter'], ['Battery Cell', '3 cell'], ['MS Office Provided', 'Yes']]","['4.4', '4.4', '3.7', '4.2']","['₹58,990']","['₹80,990']",['27% off'],"['1,828 Ratings & 180 Reviews', '(1,828)', '(71)', '(1,824)']"
"ASUS Vivobook S15 Intel Core i5 12th Gen Intel EVO I5-12500H - (16 GB/512 GB SSD/Windows 11 Home) S3502ZA-L502WS Laptop  (15.6 inch, Indie Black, 1.8 kg, With MS Office)","[['Sales Package', 'Laptop, Adaptor, Manual'], ['Model Number', 'S3502ZA-L502WS'], ['Part Number', 'S3502ZA-L502WS'], ['Model Name', 'VivoBook S 15 OLED'], ['Series', 'Vivobook S15'], ['Color', 'Indie Black'], ['Type', 'Laptop'], ['Suitable For', 'Everyday Use'], ['Battery Backup', '3 Hours'], ['MS Office Provided', 'Yes']]","['3.6', '3.6', '4.2']","['₹67,990']","['₹89,990']",['24% off'],"['7 Ratings & 0 Reviews', '(7)', '(1,824)']"
"ASUS VivoBook 14 Intel Pentium Silver N6000 - (4 GB/256 GB SSD/Windows 11 Home) X415KA-EK111WS Thin and Light Laptop  (14 Inch, Transparent Silver, 1.50 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'X415KA-EK111WS'], ['Part Number', '90NB0VH1-M00380'], ['Model Name', 'X415KA-EK111WS'], ['Series', 'VivoBook 14'], ['Color', 'Transparent Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Power Supply', '33W AC Adapter'], ['Battery Cell', '2'], ['MS Office Provided', 'Yes']]","['4.1', '4.1', '4.2', '4.4']","['₹26,890']","['₹38,990']",['31% off'],"['310 Ratings & 37 Reviews', '(310)', '(1,226)', '(18)']"
"Infinix Y1 Plus Neo (2023) Intel Celeron Quad Core 11th Gen N5100 - (4 GB/128 GB SSD/Windows 11 Home) XL30 Thin and Light Laptop  (15.6 Inch, Silver, 1.76 Kg)",[],"['4.1', '4.1', '4.1', '4']","['₹20,990']","['₹29,990']",['30% off'],"['1,110 Ratings & 161 Reviews', '(1,110)', '(378)', '(341)']"
"SAMSUNG Galaxy Book3 Pro 360 EVO AMOLED Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) NP960QFG-KA3IN Thin and Light Laptop  (16 Inch, Graphite, 1.66 Kg, With MS Office)","[['Sales Package', 'Laptop, S-Pen, Adapter, Cable'], ['Model Number', 'NP960QFG-KA3IN'], ['Part Number', 'NP960QFG-KA3IN'], ['Model Name', 'Galaxy Book3 Pro 360'], ['Series', 'Galaxy Book3 Pro 360 EVO AMOLED'], ['Color', 'Graphite'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['MS Office Provided', 'Yes']]","['4.7', '4.7', '4.3']","['₹1,69,990']","['₹1,98,710']",['14% off'],"['6 Ratings & 1 Reviews', '(6)', '(4,133)']"
"ASUS ExpertBook B9 Intel Core i7 10th Gen 10510U - (16 GB/1 TB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and Light Laptop  (14 inch, Star Black, 0.995 kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'ExpertBook B9 B9450FA'], ['Part Number', '90NX02K1-M08520'], ['Model Name', 'B9450FA-BM0695T'], ['Series', 'ExpertBook B9'], ['Color', 'Star Black'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Power Supply', '65 W AC Adapter'], ['MS Office Provided', 'No']]","['5', '5', '4.3', '3.9']","['₹90,519']","['₹1,72,990']",['47% off'],"['3 Ratings & 0 Reviews', '(3)', '(4,133)', '(1,250)']"
"ASUS Vivobook 15 OLED (2022) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1505ZA-L1311WS Thin and Light Laptop  (15.6 Inch, Indie Black, 1.7 Kg, With MS Office)","[['Sales Package', 'Laptop, User manual, Adapter'], ['Model Number', 'X1505ZA-L1311WS'], ['Part Number', '90NB0ZB1-M00120'], ['Model Name', 'X1505ZA-L1311WS'], ['Series', 'Vivobook 15 OLED (2022)'], ['Color', 'Indie Black'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Power Supply', '65W AC Adapter'], ['MS Office Provided', 'Yes']]","['4.5', '4.5', '3.7', '4.2']","['₹48,990']","['₹66,990']",['26% off'],"['290 Ratings & 47 Reviews', '(290)', '(71)', '(344)']"
"HP 15s Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 10 Home) 15s-FQ2072TU Thin and Light Laptop  (15.6 inch, Jet Black, 1.69 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15s-FQ2072TU'], ['Part Number', '36OL5PA#ACJ'], ['Series', '15s'], ['Color', 'Jet Black'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 12 hours'], ['Battery Cell', '3 cell'], ['MS Office Provided', 'Yes']]","['4.3', '4.3', '3.9', '3.6']","['₹35,996']","['₹49,990']",['27% off'],"['572 Ratings & 70 Reviews', '(572)', '(2,500)', '(87)']"
"HP 15s (2023) Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0022TU Thin and Light Laptop  (15.6 Inch, Diamond White, 1.6 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15-fd0022TU'], ['Part Number', '7Q6Z3PA#ACJ'], ['Model Name', '15-fd0022TU'], ['Series', '15s (2023)'], ['Color', 'Diamond White'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.2', '4.2', '3.9', '3.9']","['₹60,490']","['₹72,780']",['16% off'],"['247 Ratings & 31 Reviews', '(247)', '(2,662)', '(10)']"
"ASUS Vivobook 16X (2023) For Creator, Intel H-Series Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/60 Hz/50 TGP) K3605ZC-MBN541WS Gaming Laptop  (16 Inch, Indie Black, 1.80 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'K3605ZC-MBN541WS'], ['Part Number', '90NB11F1-M009R0'], ['Model Name', 'K3605ZC-MBN541WS'], ['Series', 'Vivobook 16X (2023) For Creator, Intel H-Series'], ['Color', 'Indie Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Power Supply', '120W AC Adapter'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes'], ['TGP', '50 TGP']]","['4.2', '4.2', '4', '3.8']","['₹69,990']","['₹98,990']",['29% off'],"['528 Ratings & 46 Reviews', '(528)', '(325)', '(81)']"
"Lenovo Ideapad Gaming 3 AMD Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15ACH6| 15ACH6D1| IdeaPad Gaming3 15ACH6D1 Gaming Laptop  (15.6 inch, Shadow Black, 2.25 kg)","[['Sales Package', 'Laptop, Power Adaptor, Battery, Warranty Documents, User Guide'], ['Model Number', '15ACH6| 15ACH6D1| IdeaPad Gaming3 15ACH6D1'], ['Part Number', '82K201UEIN|82K200X6IN'], ['Model Name', '15ACH6'], ['Series', 'Ideapad Gaming 3'], ['Color', 'Shadow Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Backup', 'Upto 5 hours'], ['Power Supply', '135 W Slim Tip (3-pin)'], ['MS Office Provided', 'No']]","['4.4', '4.4', '4.5', '4.5']","['₹52,890']","['₹75,690']",['30% off'],"['678 Ratings & 77 Reviews', '(678)', '(333)', '(22,520)']"
"Acer Predator Helios 300 Intel Core i7 11th Gen 11800H - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/165 Hz) ph315-54-78cp/ph315-54 Gaming Laptop  (15.6 inches, Abyssal Black, 2.3 kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'ph315-54-78cp/ph315-54'], ['Part Number', 'NH.QC2SI.003'], ['Series', 'Predator Helios 300'], ['Color', 'Abyssal Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Power Supply', '230 W AC Adapter'], ['Battery Cell', '4'], ['MS Office Provided', 'No']]","['4.3', '4.3', '3.9']","['₹97,695']","['₹1,49,990']",['34% off'],"['61 Ratings & 9 Reviews', '(61)', '(5,026)']"
"Lenovo V SERIES Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) V15 Thin and Light Laptop  (16 inch, Silver Grey, 1.6 Kg, With MS Office)","[['Sales Package', 'Laptop, Adaptor, Manual, Box'], ['Model Number', 'V15'], ['Part Number', '82TTA02UIH'], ['Model Name', 'V15'], ['Series', 'V SERIES'], ['Color', 'Silver Grey'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Up to 6 hours'], ['MS Office Provided', 'Yes']]","['4', '4.1']","['₹44,621']","['₹99,999']",['55% off'],"['(3,956)', '(179)']"
"HP 250 G8 Intel Core i3 11th Gen - (8 GB/512 GB SSD/DOS) 250 G8 Notebook  (15.6 inch, Black)","[['Sales Package', 'Laptop, Power Adapter, User Guide'], ['Model Number', '250 G8'], ['Part Number', '6G9R1PA#ACJ'], ['Model Name', 'HP 250 G8 (6G9R1PA)'], ['Series', '250 G8'], ['Color', 'Black'], ['Type', 'Notebook'], ['Suitable For', 'Everyday Use'], ['Battery Backup', '4 Hours'], ['MS Office Provided', 'No']]","['3.7', '3.7', '4', '3.9']","['₹30,190']","['₹46,900']",['35% off'],"['213 Ratings & 24 Reviews', '(213)', '(73)', '(2,500)']"
"DELL Inspiron 13 7000 Intel Core i5 8th Gen 8250U - (8 GB/256 GB SSD/Windows 10 Home) 7373 2 in 1 Laptop  (13.3 inch, Era Grey, 1.45 kg, With MS Office)","[['Sales Package', '2 in 1 Laptop, Battery, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '7373'], ['Part Number', 'E-GRY-B569110WIN9'], ['Series', 'Inspiron 13 7000'], ['Color', 'Era Grey'], ['Type', '2 in 1 Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3 cell'], ['MS Office Provided', 'Yes']]","['4', '3.9']","['₹70,290']","['₹86,339']",['18% off'],"['25 Ratings & 13 Reviews', '(25)', '(27)', '(12,913)']"
"ASUS TUF Gaming A17 AMD Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) FA766IC-HX005T| FA766IC-HX005W Gaming Laptop  (17.3 inch, Eclipse Gray, 2.60 kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'FA766IC-HX005T| FA766IC-HX005W'], ['Part Number', '90NR0674-M00070 | 90NR0674-M00450'], ['Model Name', 'FA766IC-HX005T'], ['Series', 'TUF Gaming A17'], ['Color', 'Eclipse Gray'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Power Supply', '180W AC Adapter'], ['Battery Cell', '4 Cell'], ['MS Office Provided', 'No']]","['4.5', '4.5', '4.5']","['₹78,500']","['₹1,07,990']",['27% off'],"['1,524 Ratings & 198 Reviews', '(1,524)', '(1,290)']"
"HP Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5013nia Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide'], ['Model Number', '15s-fq5013nia'], ['Part Number', '6G3P0EA#BH5'], ['Model Name', '15s-fq5013nia'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Up to 7 hours and 45 minutes 6'], ['Power Supply', '45 W Smart AC power adapter'], ['Battery Cell', '3-cell, 41 Wh Li-ion'], ['MS Office Provided', 'No']]","['3.9', '3.8']","['₹57,990']","['₹79,990']",['27% off'],"['(2,662)', '(299)']"
"Infinix X2 Slim Intel Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) XL23 Thin and Light Laptop  (14 inch, Blue, 1.24 kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'XL23'], ['Part Number', '71008300914'], ['Model Name', 'Inbook'], ['Series', 'X2 Slim Intel'], ['Color', 'Blue'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Everyday Use, Processing & Multitasking'], ['Battery Backup', 'Upto 11 Hours'], ['Power Supply', '65W AC Adapter'], ['MS Office Provided', 'No']]","['4.1', '4.1', '4', '3.9']","['₹34,990']","['₹64,990']",['46% off'],"['872 Ratings & 120 Reviews', '(872)', '(3,161)', '(3,461)']"
"Lenovo LOQ AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) 15APH8 Gaming Laptop  (15.6 Inch, Storm Grey, 2.4 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15APH8'], ['Part Number', '82XT009CIN'], ['Model Name', '15APH8'], ['Series', 'LOQ'], ['Color', 'Storm Grey'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Everyday Use, Gaming, Processing & Multitasking'], ['Battery Backup', 'Upto 9.5 Hours'], ['Power Supply', '170W Slim Tip Adapter (3 Pin)'], ['MS Office Provided', 'Yes']]","['4.5', '4.5', '4.5', '4.5']","['₹1,01,990']","['₹1,65,090']",['38% off'],"['48 Ratings & 6 Reviews', '(48)', '(1,545)', '(4,596)']"
